list_name,name,label::English,label::Arabic,filter,,,,,,,,,,,,,,,,,,,,,
cluster,12277,12277 (Khalifan(center)),12277 (مركز(خليفان)),erbil,,,,,,,,,,,,,,,,,,,,,
cluster,12597,12597 (Rawanduz District),12597 (مركز راوندوز),erbil,,,,,,,,,,,,,,,,,,,,,
cluster,27200,27200 (Hamya),27200 (حاميه),erbil,,,,,,,,,,,,,,,,,,,,,
cluster,27225,27225 (Markaz Mergasur),27225 (مركز ميركسور),erbil,,,,,,,,,,,,,,,,,,,,,
cluster,13372,13372 (Harir-Batas),13372 (حرير-باتاس),erbil,,,,,,,,,,,,,,,,,,,,,
cluster,12172,12172 (Harir),12172 (حرير),erbil,,,,,,,,,,,,,,,,,,,,,
cluster,12079,12079 (Hiran),12079 (هيران ),erbil,,,,,,,,,,,,,,,,,,,,,
cluster,12948,12948 (Sarmidan-1(Ashti)),12948 (سرميدان 1(اشتي)),erbil,,,,,,,,,,,,,,,,,,,,,
cluster,23698,23698 (Sabirawa),23698 (سابيراوه),erbil,,,,,,,,,,,,,,,,,,,,,
cluster,23713,23713 (Betrma),23713 (بيترما),erbil,,,,,,,,,,,,,,,,,,,,,
cluster,12957,12957 (Spigra),12957 (سبيكارا),erbil,,,,,,,,,,,,,,,,,,,,,
cluster,23741,23741 (Safeen),23741 (سفين),erbil,,,,,,,,,,,,,,,,,,,,,
cluster,23742,23742 (Shahedan),23742 (شهيدان),erbil,,,,,,,,,,,,,,,,,,,,,
cluster,26060,26060 (Al Ameshea 2),26060 (العميشية 2),kerbala,,,,,,,,,,,,,,,,,,,,,
cluster,14167,14167 (Al-Abrahmeiah (Al hafed)),14167 (الابراهيمية (الحافظ)),kerbala,,,,,,,,,,,,,,,,,,,,,
cluster,24285,24285 (Al-Safiya 2),24285 (الصافية 2),kerbala,,,,,,,,,,,,,,,,,,,,,
cluster,14037,14037 (Al-zabaylah),14037 (الزبيليه ),kerbala,,,,,,,,,,,,,,,,,,,,,
cluster,32057,32057 (Abu Tharr complex),32057 (مجمع ابا ذر),kerbala,,,,,,,,,,,,,,,,,,,,,
cluster,25061,25061 (Al Hurr Al Sager),25061 (الحر الصغير),kerbala,,,,,,,,,,,,,,,,,,,,,
cluster,14324,14324 (Al Muamnen(Elegal)),14324 (تجاوز المؤمنين),kerbala,,,,,,,,,,,,,,,,,,,,,
cluster,25262,25262 (Al Zohor),25262 (الزهور),kerbala,,,,,,,,,,,,,,,,,,,,,
cluster,27265,27265 (Shuihadaa Al Amam Ali),27265 (شهداء الامام علي 2),kerbala,,,,,,,,,,,,,,,,,,,,,
cluster,25780,25780 (Hay Al-Naser14),25780 (حي النصر14),kerbala,,,,,,,,,,,,,,,,,,,,,
cluster,25358,25358 (Al Salam-1),25358 (السلام1),kerbala,,,,,,,,,,,,,,,,,,,,,
cluster,24137,24137 (Maitham Al Tammar),24137 (ميثم التمار ),kerbala,,,,,,,,,,,,,,,,,,,,,
cluster,33287,33287 (Tall AL-Dhahab ( As-Sufla ) village),33287 (قرية تل الذهب ( سفلى )),kirkuk,,,,,,,,,,,,,,,,,,,,,
cluster,15275,15275 (Al-Abassy center),15275 (مركز العباسي),kirkuk,,,,,,,,,,,,,,,,,,,,,
cluster,15250,15250 (Al-Namalah village),15250 (قرية نملة),kirkuk,,,,,,,,,,,,,,,,,,,,,
cluster,15191,15191 (Al-zab),15191 (مركز ناحية الزاب),kirkuk,,,,,,,,,,,,,,,,,,,,,
cluster,24362,24362 (Shamitt Village),24362 (قرية شميط),kirkuk,,,,,,,,,,,,,,,,,,,,,
cluster,15416,15416 (Hilwa middle),15416 (قرية حلوة وسطى),kirkuk,,,,,,,,,,,,,,,,,,,,,
cluster,15006,15006 (Al-Abasiyah Village),15006 (قرية العباسية),kirkuk,,,,,,,,,,,,,,,,,,,,,
cluster,15594,15594 (Al Askary),15594 (حي العسكري),kirkuk,,,,,,,,,,,,,,,,,,,,,
cluster,33576,33576 (Al-Farouk Village),33576 (قرية الفاروق),kirkuk,,,,,,,,,,,,,,,,,,,,,
cluster,15242,15242 (Al-Jubooria Village),15242 (قرية الجبورية),kirkuk,,,,,,,,,,,,,,,,,,,,,
cluster,33291,33291 (Al-Salhaiyah village),33291 (قرية الصالحية),kirkuk,,,,,,,,,,,,,,,,,,,,,
cluster,15264,15264 (Bakara Village),15264 (قرية البكارة),kirkuk,,,,,,,,,,,,,,,,,,,,,
cluster,15368,15368 (Al-Mansuriyah ( Al-Abazz) village),15368 (قرية منصورية ( عبز )),kirkuk,,,,,,,,,,,,,,,,,,,,,
cluster,15614,15614 (8 Shabahit),15614 (حي 8 شباط),kirkuk,,,,,,,,,,,,,,,,,,,,,
cluster,33112,33112 (Al-Rashad center),33112 (مركز الرشاد),kirkuk,,,,,,,,,,,,,,,,,,,,,
cluster,14567,14567 (Al-Dookmat Al-Kabira village),14567 (قرية الدوكمات الكبيرة),kirkuk,,,,,,,,,,,,,,,,,,,,,
cluster,29631,29631 (Arab Koy village),29631 (قرية عرب كوي),kirkuk,,,,,,,,,,,,,,,,,,,,,
cluster,15139,15139 (Khaled bin Waleed village),15139 (قرية خالد بن الوليد),kirkuk,,,,,,,,,,,,,,,,,,,,,
cluster,14864,14864 (Albu Mahammad),14864 (قرية البو محمد),kirkuk,,,,,,,,,,,,,,,,,,,,,
cluster,14788,14788 (Wahda village),14788 (قرية الوحدة),kirkuk,,,,,,,,,,,,,,,,,,,,,
cluster,21814,21814 (Saad Bin Waqqas village),21814 (قرية سعد بن الوقاص),kirkuk,,,,,,,,,,,,,,,,,,,,,
cluster,31725,31725 (Hay Gulan),31725 (حي كولان),kirkuk,,,,,,,,,,,,,,,,,,,,,
cluster,33477,33477 (Hay Runaki / Daquq),33477 (حي روناكي \ داقوق),kirkuk,,,,,,,,,,,,,,,,,,,,,
cluster,14786,14786 (Fareeq Awa),14786 (حي فريق اوه),kirkuk,,,,,,,,,,,,,,,,,,,,,
cluster,25869,25869 (Hay Shoraw-1),25869 (مقاطعة 1 شوراو),kirkuk,,,,,,,,,,,,,,,,,,,,,
cluster,25739,25739 (Laylan-Bash Bulaq village),25739 (قرية باش بولاق),kirkuk,,,,,,,,,,,,,,,,,,,,,
cluster,33476,33476 (Hay Al-Salam ( Daquq )),33476 (حي السلام ( داقوق )),kirkuk,,,,,,,,,,,,,,,,,,,,,
cluster,15110,15110 (Hay Klisa 1),15110 (حي كليسة 1),kirkuk,,,,,,,,,,,,,,,,,,,,,
cluster,21483,21483 (Hay Nawroz ( Daquq)),21483 (حي نوروز ( داقوق )),kirkuk,,,,,,,,,,,,,,,,,,,,,
cluster,21453,21453 (Hay Ashti),21453 (حي آشتي),kirkuk,,,,,,,,,,,,,,,,,,,,,
cluster,14960,14960 (Taza-Omer Bin Khattab),14960 (قرية عمر بن الخطاب),kirkuk,,,,,,,,,,,,,,,,,,,,,
cluster,14375,14375 (Altun Kupri Center),14375 (مركز ناحية التون كوبري),kirkuk,,,,,,,,,,,,,,,,,,,,,
cluster,15449,15449 (Bajwan),15449 (قرية باجوان),kirkuk,,,,,,,,,,,,,,,,,,,,,
cluster,15674,15674 (Hay Al-Shuhadaa),15674 (حي الشهداء),kirkuk,,,,,,,,,,,,,,,,,,,,,
cluster,33384,33384 (Hay Diyarbakir),33384 (حي دياربكر),kirkuk,,,,,,,,,,,,,,,,,,,,,
cluster,15463,15463 (Qutan village),15463 (قرية قوتان),kirkuk,,,,,,,,,,,,,,,,,,,,,
cluster,33383,33383 (Hay Kurdistan),33383 (حي كوردستان),kirkuk,,,,,,,,,,,,,,,,,,,,,
cluster,14407,14407 (Qashqaiyah village),14407 (قرية قوشقاية),kirkuk,,,,,,,,,,,,,,,,,,,,,
cluster,24632,24632 (Hay Al Muaasker),24632 (حي المعسكر),kirkuk,,,,,,,,,,,,,,,,,,,,,
cluster,24631,24631 (Hay Al Tanak),24631 (حي التنك),kirkuk,,,,,,,,,,,,,,,,,,,,,
cluster,25708,25708 (Al Hendia),25708 (قرية الهندية),kirkuk,,,,,,,,,,,,,,,,,,,,,
cluster,14763,14763 (Rahim Awa),14763 (رحيم اوه),kirkuk,,,,,,,,,,,,,,,,,,,,,
cluster,28410,28410 (Sekanyan),28410 (سيكانيان),kirkuk,,,,,,,,,,,,,,,,,,,,,
cluster,31726,31726 (Al-Qadisssiya(Rabareen) first),31726 (حي الانتفاضة-رابرين-(القادسية سابقا) اول),kirkuk,,,,,,,,,,,,,,,,,,,,,
cluster,15442,15442 (Shorawo),15442 (شوراو),kirkuk,,,,,,,,,,,,,,,,,,,,,
cluster,21702,21702 (Hay Azadi),21702 (حي ازادي),kirkuk,,,,,,,,,,,,,,,,,,,,,
cluster,31727,31727 (Al-Qadisssiya(Rabareen) seconad),31727 (حي الانتفاضة-رابرين-(القادسية سابقا) ثاني),kirkuk,,,,,,,,,,,,,,,,,,,,,
cluster,14530,14530 (Panja Ali),14530 (بنجه علي),kirkuk,,,,,,,,,,,,,,,,,,,,,
cluster,14984,14984 (Al Taakhi),14984 (حي التأخي),kirkuk,,,,,,,,,,,,,,,,,,,,,
cluster,22289,22289 (Al Faylaq-Mahala 5),22289 (حي الفيلق-5),kirkuk,,,,,,,,,,,,,,,,,,,,,
cluster,24084,24084 (Al Tadamon(Hawkari)),24084 (حي التضامن-هاوكاري-),kirkuk,,,,,,,,,,,,,,,,,,,,,
cluster,25556,25556 (Darwaza),25556 (دروازة),kirkuk,,,,,,,,,,,,,,,,,,,,,
cluster,21016,21016 (Hay Al Nassir),21016 (حي النصر),kirkuk,,,,,,,,,,,,,,,,,,,,,
cluster,31729,31729 (Hay Al-Askary 2),31729 (حي العسكري 2),kirkuk,,,,,,,,,,,,,,,,,,,,,
cluster,15550,15550 (Hay Al-Urooba),15550 (حي العروبة),kirkuk,,,,,,,,,,,,,,,,,,,,,
cluster,31728,31728 (Hay Al-Askary 1),31728 (حي العسكري 1),kirkuk,,,,,,,,,,,,,,,,,,,,,
cluster,22296,22296 (Hay Al Jamia-Mahalla 622),22296 (حي الجامعة-622),kirkuk,,,,,,,,,,,,,,,,,,,,,
cluster,24453,24453 (Al Takhi Village),24453 (قرية تأخي),kirkuk,,,,,,,,,,,,,,,,,,,,,
cluster,15648,15648 (Al-Sayada Complex),15648 (مجمع الصيادة),kirkuk,,,,,,,,,,,,,,,,,,,,,
cluster,23900,23900 (Yaychi-Qaryat Turklan),23900 (قرية تركلان),kirkuk,,,,,,,,,,,,,,,,,,,,,
cluster,20844,20844 (Hay Al Karar),20844 (حي الكرار),maysan,,,,,,,,,,,,,,,,,,,,,
cluster,16835,16835 (Hay 15 Sahaban),16835 (حي 15 شعبان),maysan,,,,,,,,,,,,,,,,,,,,,
cluster,15991,15991 (Hay Al Rasool),15991 (حي الرسول),maysan,,,,,,,,,,,,,,,,,,,,,
cluster,24808,24808 (Eye of Missan),24808 (عيون ميسان),maysan,,,,,,,,,,,,,,,,,,,,,
cluster,22208,22208 (Al Salam),22208 (ناحية السلام-مركز الناحية),maysan,,,,,,,,,,,,,,,,,,,,,
cluster,24532,24532 (Al Hay Al JameI),24532 (الحي الجامعي),maysan,,,,,,,,,,,,,,,,,,,,,
cluster,23622,23622 (Hay Al-Ameer),23622 (حي الامير),maysan,,,,,,,,,,,,,,,,,,,,,
cluster,33431,33431 (Al-Rashediyah),33431 (الرشيدية),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,33854,33854 (Maisaloun),33854 (مجمع ميسلون),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,18349,18349 (Al-Yarmuk),18349 (حي اليرموك),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,34013,34013 (Al Askari),34013 (العسكري),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,34069,34069 (Al-sahlan),34069 (السحلان),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,34011,34011 (Al-Thawra),34011 (حي الثوره),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,34090,34090 (Al-khader),34090 (الخضر),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,34010,34010 (Al-Dubaat),34010 (حي الضباط),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,34014,34014 (Hateen),34014 (حي حطين),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,34082,34082 (Al-ayaine),34082 (العواني),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,33856,33856 (Sheekht Al-Majfal Village),33856 (قرية شيخة المجفل ),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,34027,34027 (mushirfa Al kuffa),34027 (مشيرفه الكوفه),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,34008,34008 (Al-Risalah),34008 (حي الرساله),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,34009,34009 (Al Intisar),34009 (حي الانتصار),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,33915,33915 (Thry algarah),33915 (ثري الكراح),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,34012,34012 (Alqadisya),34012 (حي القادسيه),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,17131,17131 (Bartalla center),17131 (مركز ناحية برطله),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,22214,22214 (Muafaqiyah village),22214 (قرية الموفقيه),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,17373,17373 (Mnara Shabak Village),17373 (قرية مناره الشبك),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,21939,21939 (Shaquli village),21939 (قرية شاقولي),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,17399,17399 (Jlewkhan village),17399 (قرية جليوخان),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,23699,23699 (Khazna Tappa),23699 (خزنة تبة),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,17930,17930 (Tahrawa Village),17930 (قرية طهراوة),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,29613,29613 (Tal Al-Laban),29613 (تل اللبن),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,22216,22216 (Shiek Ameer Village),22216 (قرية شيخ امير ),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,17376,17376 (Kabarly Village),17376 (قرية كبرلي ),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,25816,25816 (Bishryan),25816 (بشريان),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,24581,24581 (Kalak),24581 (كلكك),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,33475,33475 (Zangal),33475 (زنكل),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,12821,12821 (Khabat),12821 (خبات),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,17903,17903 (Al-Salamiyah Village),17903 (قرية السلامية),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,17386,17386 (Blawat Village),17386 (قرية بلاوات ),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,22433,22433 (Knehash 2 Village),22433 (قرية كنهش الصغير),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,33774,33774 (Estielah Village),33774 (قرية اسطيلة),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,33859,33859 (Abu sanam wasataa Village),33859 (قرية ابو سنام وسطى),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,27271,27271 (Tal abta),27271 (تل عبطة),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,33991,33991 (Easilah algharbia),33991 (قرية اعسيلة  الغربية ),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,33728,33728 (Majmae khams talul),33728 (قرية مجمع خمس تلول),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,33393,33393 (Ashwa village),33393 (قرية اشوا),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,33193,33193 (Mreka Village),33193 (قرية مريكة),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,17126,17126 (Markaz AL-Hatra),17126 (مركز الحضر),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,33861,33861 (Abu sanam janubi iVillage),33861 (قرية ابو سنام جنوبي),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,33114,33114 (Al-Amilah Village),33114 (قرية الاميلح),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,33115,33115 (Zaaziaa Village),33115 (قرية زعيزيعة),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,33164,33164 (Rmothaniat Al-rdin Village),33164 (قرية رمضانيات الردن),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,33265,33265 (Al-Nafit),33265 (حي النفط),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,33289,33289 (Al Sikak),33289 (حي السكك),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,33257,33257 (Msherfa 2),33257 (مشيرفة 2),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,33252,33252 (Al-Sinaa Al-Qadema),33252 (الصناعة القديمة),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,18367,18367 (Al-Yarmuk),18367 (حي اليرموك),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,21007,21007 (Zanjili),21007 (الزنجيلي),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,21258,21258 (Tal Al-Rumman),21258 (تل الرمان),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,18372,18372 (Al-Wahda),18372 (الوحدة),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,18369,18369 (Al-Khadraa),18369 (الخضراء),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,18009,18009 (Mjareen Village),18009 (قرية مجارين),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,20782,20782 (Al-Muharibeen),20782 (المحاربين),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,24549,24549 (Al Harmaat),24549 (الهرمات),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,18314,18314 (Hay Al Intisar),18314 (الانتصار),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,23933,23933 (Hay Al Samah),23933 (حي السماح),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,23875,23875 (Al-Quds),23875 (القدس),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,21332,21332 (HAY-FALISTINE),21332 (حي فلسطين),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,25066,25066 (Al Tanak),25066 (التنك),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,18339,18339 (Al-Karamah),18339 (الكرامة),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,18357,18357 (Al-sukar),18357 (حي السكر),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,18346,18346 (Al-Maamon),18346 (المامون),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,21336,21336 (HAY-SUMMER),21336 (حي سومر),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,18368,18368 (Wadi Hajar),18368 (وادي حجر),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,18313,18313 (Hay Al Islah Al Zirai),18313 (حي الاصلاح الزراعي),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,18370,18370 (Hay Al Tammem),18370 (التاميم),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,31912,31912 (Bahzani),31912 (بحزاني ),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,21580,21580 (Orta akrab Village),21580 (قرية اورطه خراب),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,31775,31775 (Al-Areej Village),31775 (قرية العريج),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,17128,17128 (Hamam Alaleel Center),17128 (مركز حمام العليل),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,17338,17338 (Atrush),17338 (أتروش),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,18267,18267 (Taq Harb),18267 (قرية طاق حرب),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,21648,21648 (Taq Mekail),21648 (قرية طاق ميكائيل),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,17875,17875 (Nargizlia Village),17875 (قرية نركزلية),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,17051,17051 (Big Rikaba Village),17051 (قرية ركابة كبيرة),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,17049,17049 (Small Rikaba Village),17049 (قرية ركابة صغيرة),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,17045,17045 (Sheikh Milwan Village),17045 (قرية شيخ ملوان),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,33541,33541 (Shwedeg Sagheer),33541 (شويدج صغير),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,25945,25945 (Esiyan Village),25945 (قرية ايسيان),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,17752,17752 (Baadre),17752 (باعدري),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,17333,17333 (Shekhan),17333 (شيخان),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,17535,17535 (Mahad),17535 (مهد),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,25278,25278 (Kabara),25278 (قرية كابارة),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,18199,18199 (Qasrok),18199 (قسروك),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,21008,21008 (Chira),21008 (جرة),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,8783,8783 (Bardarash),8783 (بردرش),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,8776,8776 (Daratu),8776 (دارتو),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,24580,24580 (Roviya),24580 (روفيا),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,16953,16953 (Dinarta),16953 (دينارته),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,17802,17802 (Grdasin),17802 (كردسين),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,17734,17734 (Akre),17734 (عقرة),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,34036,34036 (Hay Al Shafaa),34036 (حي الشفاء),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,33998,33998 (Hazeel Al-Kabeer Village),33998 (قرية هزيل الكبير),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,34038,34038 (Hay Al Mamoon),34038 (حي المأمون),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,33873,33873 (Sibaya harrush),33873 (سيباية حروش),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,27285,27285 (Borek),27285 (بورك),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,27399,27399 (Sharaf Alddin),27399 (شرف الدين),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,18048,18048 (Guhbal and shorka),18048 (كهبل +شوركا  ),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,27358,27358 (Kolka),27358 (كولكا),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,27287,27287 (Zorava and zirwa),27287 (زورافا+زيروا ),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,17928,17928 (Sinuni center),17928 (مركز سنوني),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,27361,27361 (Wary Bahdo),27361 (واري بهدو),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,27366,27366 (Balif),27366 (بليف),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,27283,27283 (Dokri),27283 (دوكري),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,17845,17845 (Khana sor),17845 (خانصور),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,27362,27362 (Sardashty),27362 (سردشتي),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,33655,33655 (Kani Edo),33655 (كاني عيدو      ),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,33651,33651 (Zaytoniya),33651 (زيتونية),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,23274,23274 (Hay Alqadseya),23274 (حي القادسية),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,18016,18016 (Golat),18016 (كولات),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,22490,22490 (Hay Al Naser),22490 (حي النصر),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,32090,32090 (Hay Alzeraee),32090 (حي الزراعي),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,23273,23273 (Hay Alshuhada),23273 (حي الشهداء),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,17617,17617 (Qasr Sarij),17617 (قرية قسرصريج),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,22923,22923 (Kakhirta),22923 (كاخرتة),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,34048,34048 (Hay Al Noor Al Thania),34048 (حي النور الثانية ),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,18302,18302 (Hay Al wahda),18302 (حي الوحدة),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,33420,33420 (Hay Al Zahraa),33420 (حي الزهراء),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,25807,25807 (Hay althahabe),25807 (الحي الذهبي),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,28439,28439 (Tal Talab vilage),28439 (قرية تل طلب),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,27356,27356 (Tel shor),27356 (قرية تل الشور),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,17814,17814 (Tal alhuaa),17814 (قرية تل الهوى),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,28453,28453 (Albawtha vilage),28453 (قرية البوثة),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,18262,18262 (abu khushub),18262 (قرية ابوخشب),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,18308,18308 (Hay Al Askari),18308 (حي العسكري),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,24701,24701 (Hay Al laban),24701 (حي اللبن),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,28450,28450 (Ewaynat vilage),28450 (قرية عوينات),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,25687,25687 (Hay Al Sikak),25687 (حي السكك),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,25808,25808 (Hay Alasreya),25808 (حي العصرية),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,27304,27304 (Kharabat Ashiq),27304 (قرية خرابت عاشق),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,23648,23648 (Sahilah Village),23648 (سحيله),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,17625,17625 (Eayan Alturs),17625 (قرية عين الفرس),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,33212,33212 (Humur Eafin),33212 (قرية حمر عفين),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,22446,22446 (Al Mafri),22446 (قرية مفري),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,25944,25944 (Qasabat Zummar),25944 (قصبة زمار),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,25809,25809 (Domez complex),25809 (مجمع دوميز),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,25695,25695 (kirver village),25695 (قرية كرفر),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,17949,17949 (Derston),17949 (دير ستون ),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,17134,17134 (Alqosh),17134 (القوش),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,22365,22365 (Shaykhaka),22365 (قرية شيخكة),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,17830,17830 (Jarahiya),17830 (الجراحية),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,24703,24703 (Jambour Village),24703 (قرية جمبور),ninewa,,,,,,,,,,,,,,,,,,,,,
